"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"12W-1"	"12W-2"	"12W-4"	"12W-3"	"12W-5"	"12W-6"	"32W-5"	"32W-6"	"32W-7"	"32W-8"	"52W-1"	"52W-2"	"24W-1"	"24W-2"	"24W-3"	"24W-4"	"24W-5"	"24W-6"	"24W-7"	"24W-8"	"12W-7"	"12W-8"	"4W-1"	"4W-2"	"4W-3"	"4W-4"	"4W-5"	"4W-6"	"4W-7"	"4W-8"	"52W-3"	"52W-4"	"52W-5"	"52W-6"	"52W-7"	"52W-8"	"32W-1"	"32W-2"	"32W-3"	"32W-4"
""	""	""	""	"TG(16:0/18:0/18:0)"	"880.8320538"	""	""	""	"685.3645"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"105.5294401"	"117.3082658"	"135.6931643"	"127.9092157"	"205.3825063"	"168.3489935"	"238.3932459"	"169.6156449"	"251.2143827"	"247.3988157"	"229.4250764"	"307.1350085"	"94.09758984"	"106.6516979"	"180.666088"	"102.9962874"	"161.3043967"	"262.3623491"	"276.0115092"	"209.0582347"	"241.8321142"	"132.2925635"	"160.0660403"	"217.2327954"	"151.655807"	"328.6218133"	"167.6501376"	"251.1358682"	"234.94347"	"127.8932018"	"433.5120884"	"259.8319646"	"226.3387087"	"938.1922773"	"556.0234001"	"384.3559164"	"160.0207268"	"175.337796"	"191.9690165"	"346.6476675"
""	""	""	""	"TG(16:0/18:0/18:0)"	"880.8304595"	""	""	""	"639.096"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"7.039502506"	"7.463220785"	"9.288854535"	"9.708325331"	"17.10280807"	"14.84846134"	"20.92887531"	"13.86982065"	"22.85056815"	"27.19075104"	"16.99546971"	"23.62471019"	"7.992572098"	"7.146763297"	"22.7683964"	"19.45910162"	"24.56445141"	"19.64204821"	"19.23852892"	"27.91554723"	"17.76382422"	"12.56465648"	"19.28102274"	"20.97714916"	"11.64613625"	"39.43189765"	"31.55002876"	"18.51524789"	"21.24553349"	"10.33371411"	"33.41039033"	"22.6806458"	"23.69172181"	"82.63325482"	"66.82856357"	"34.49013803"	"26.63385048"	"15.32524821"	"48.54350656"	"93.33546391"
""	""	""	""	"TG(16:0/18:0/18:0)"	"880.8265177"	""	""	""	"669.145"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"18.3683819"	"24.38307007"	"23.77852218"	"27.80315322"	"43.98837619"	"38.27805803"	"64.64724006"	"48.72244518"	"60.43672849"	"60.22469478"	"77.50602382"	"85.08557961"	"25.02344752"	"21.50501461"	"38.67124886"	"80.14499334"	"41.38842646"	"59.07488707"	"62.68984454"	"41.91926099"	"45.3429535"	"32.07473298"	"39.98439302"	"50.18264249"	"34.40668062"	"74.41512726"	"50.89835779"	"66.95450172"	"53.23909848"	"25.77474303"	"105.5602186"	"74.41791474"	"64.39149728"	"243.1631155"	"158.1200703"	"92.74145527"	"29.68374298"	"41.54274423"	"45.69624013"	"94.49951555"
""	""	""	""	"TG(16:0/18:0/18:0)"	"880.8309125"	""	""	""	"734.514"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"8.759341504"	"11.54135008"	"12.78360082"	"14.06348011"	"16.26957214"	"15.42012529"	"16.0206911"	"9.871004695"	"16.72860765"	"18.36235799"	"15.09834801"	"37.20200689"	"9.693667815"	"9.562123238"	"11.75209086"	"9.608095663"	"13.30071757"	"19.35149448"	"15.75450666"	"33.3834208"	"17.39826128"	"7.780205434"	"9.691330862"	"18.30916751"	"8.985698891"	"20.69730058"	"9.157087584"	"15.03331643"	"16.36560425"	"11.39211652"	"19.80557015"	"14.63547806"	"18.29775651"	"46.2305015"	"48.00247187"	"26.99944649"	"12.35316942"	"13.22061686"	"13.81925813"	"23.79263845"
""	""	""	""	"TG(17:0/18:2/18:2)"	"886.7855955"	""	""	""	"627.571"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"3.817046542"	"5.891715085"	"6.010843572"	"5.199794014"	"12.75932745"	"22.68301739"	"35.75821124"	"30.45445227"	"40.76900845"	"29.13891741"	"102.0400308"	"44.33239108"	"20.36556739"	"3.864734625"	"7.573299157"	"3.941994027"	"16.5936436"	"19.90610884"	"40.38161415"	"12.63552245"	"15.3273052"	"6.140640908"	"22.46912788"	"36.31395644"	"18.76958845"	"32.27085101"	"37.13915169"	"37.35315908"	"50.2991244"	"7.523208395"	"74.57574358"	"100.6509567"	"42.1364147"	"159.8491695"	"94.81840839"	"57.28213542"	"9.383983866"	"11.99709444"	"36.29985511"	"44.95017039"
""	""	""	""	"TG(17:0/18:2/18:2)"	"886.7907857"	""	""	""	"685.536"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"22.02831959"	"27.16817347"	"35.55111879"	"36.43661354"	"41.06299735"	"27.88226394"	"23.47311496"	"15.75060082"	"26.05844428"	"24.91890094"	"21.06685474"	"31.44174593"	"21.5373927"	"29.4309386"	"36.47411142"	"26.52620067"	"22.48643376"	"42.05601062"	"24.4403057"	"37.46606802"	"37.7996196"	"28.69595884"	"25.39548514"	"38.2863247"	"23.07774286"	"35.54014889"	"11.52079995"	"20.44893171"	"34.29107489"	"31.47100027"	"35.79643768"	"25.36519238"	"22.6410814"	"76.54856786"	"45.568646"	"38.42916775"	"27.6016583"	"31.83542054"	"26.77874228"	"36.24712647"
""	""	""	""	"TG(17:0/18:1/18:2)"	"888.800687"	""	""	""	"644.727"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"7.192148736"	"10.68823135"	"9.357910779"	"9.518360881"	"15.61949341"	"17.83225647"	"65.28845237"	"34.53166953"	"74.99184994"	"29.79426312"	"62.33578242"	"54.35987367"	"10.32759227"	"8.240341253"	"13.89189842"	"16.05066763"	"21.77359336"	"25.72018414"	"42.03752374"	"37.76187263"	"37.38943546"	"10.87474461"	"16.74783934"	"21.75323348"	"17.21570171"	"40.16474214"	"36.25926589"	"37.19109098"	"23.8858673"	"11.33375805"	"74.74602503"	"79.6902665"	"44.96278713"	"167.3522059"	"91.88459435"	"57.63866079"	"12.41002729"	"28.30007347"	"18.32883288"	"47.65248146"
""	""	""	""	"TG(17:0/18:1/18:2)"	"888.7963987"	""	""	""	"627.12"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"3.96426155"	"6.520499158"	"6.779593745"	"7.364155972"	"4.729092433"	"9.229654933"	"17.11782095"	"13.26333998"	"5.99265453"	"19.2016118"	"24.50556652"	"22.9142716"	"6.192719472"	"4.620810078"	"7.249409192"	"4.698238177"	"10.74578161"	"13.92574732"	"18.92349187"	"10.968555"	"11.19005511"	"6.963356776"	"9.347223509"	"13.04786267"	"9.97310858"	"19.5132807"	"18.38606507"	"16.9338607"	"17.01391735"	"6.808486913"	"38.07253002"	"32.17337219"	"19.59215511"	"67.04464158"	"45.01713473"	"27.36263801"	"6.688193728"	"10.05435028"	"11.9977361"	"22.84337324"
""	""	""	""	"TG(17:0/18:1/18:1)"	"890.816124"	""	""	""	"661.311"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"7.867534466"	"10.39431671"	"12.2434874"	"11.41745153"	"19.33328198"	"18.03259987"	"31.00921513"	"22.94751531"	"31.1456232"	"29.24273491"	"39.87534141"	"80.5644816"	"21.29100528"	"10.31194537"	"15.44765768"	"10.8864489"	"34.91650205"	"23.34576039"	"31.66895408"	"41.65689517"	"22.89604745"	"12.01229045"	"28.00809334"	"21.40763672"	"16.63750547"	"33.717045"	"25.66905732"	"33.07265718"	"44.53827523"	"20.695367"	"104.732172"	"47.76091937"	"36.81391799"	"121.6859896"	"150.4007416"	"48.68694317"	"14.10622084"	"17.41260479"	"19.11353722"	"76.65647755"
""	""	""	""	"TG(18:2/18:2/18:3)"	"894.7533975"	""	""	""	"587.4635"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"12.92363688"	"20.8574834"	"21.27322954"	"29.27451521"	"64.65653739"	"103.8029652"	"386.8879448"	"312.2384781"	"405.8453073"	"227.5946182"	"720.8496737"	"380.2414476"	"53.19900722"	"14.57453408"	"42.60520825"	"16.42618057"	"155.083088"	"153.5593784"	"403.1388235"	"114.5935867"	"91.8466856"	"58.9607567"	"163.5216801"	"182.7715101"	"230.451688"	"377.8088497"	"538.8238752"	"440.0435863"	"254.6412741"	"45.8274715"	"1116.86232"	"806.3772176"	"675.1161958"	"2430.104751"	"1394.656235"	"526.043262"	"75.09230492"	"80.88211474"	"149.6333442"	"499.683825"
""	""	""	""	"TG(18:1/18:2/18:2)"	"898.7876792"	""	""	""	"619.112"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"86.77115273"	"178.469189"	"106.7805923"	"153.2236409"	"1087.627246"	"1439.320187"	"9048.835307"	"7784.436596"	"9521.220469"	"5534.60252"	"11979.57935"	"9375.630125"	"538.8840478"	"77.31456265"	"376.813879"	"150.0378531"	"3562.093205"	"2569.233626"	"10242.63262"	"1524.513853"	"1569.719195"	"510.6538362"	"2280.657931"	"2036.60901"	"3904.400054"	"6720.833532"	"10412.63147"	"8294.057536"	"4857.047838"	"552.4831926"	"17604.16198"	"13196.34664"	"9360.23177"	"37164.89758"	"23777.26709"	"13615.2473"	"1059.763738"	"1457.149556"	"2144.554116"	"10380.14298"
""	""	""	""	"TG(18:1/18:2/18:2)"	"898.783691"	""	""	""	"705.434"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"4.852060578"	"4.664978525"	"6.377517347"	"6.254756186"	"7.470722329"	"8.149003495"	"8.995828096"	"3.983751142"	"7.904063661"	"13.90795044"	"7.085742593"	"10.34067709"	"3.839193419"	"4.1166139"	"5.423842244"	"4.944064205"	"5.214507454"	"8.018684805"	"9.664269499"	"7.865959026"	"6.221960314"	"5.365674161"	"5.960811396"	"19.61842996"	"5.168026984"	"11.38663015"	"5.620544492"	"10.4087535"	"7.226424356"	"5.075749997"	"13.70748165"	"7.645561852"	"5.342340605"	"28.32910756"	"18.35654854"	"11.64881973"	"4.910583183"	"5.887311844"	"7.804279102"	"12.90313512"
""	""	""	""	"TG(18:1/18:1/18:2)"	"900.7937494"	""	""	""	"619.116"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"23.97288072"	"46.24566983"	"29.17637644"	"40.40274209"	"224.8706971"	"280.7662668"	"1607.835952"	"1339.183443"	"1681.892397"	"995.8239962"	"2090.253739"	"1646.629071"	"120.17066"	"21.66295796"	"92.26722154"	"36.24951246"	"637.5163499"	"496.4838658"	"1740.763473"	"322.0175209"	"317.9955049"	"119.184525"	"409.8648669"	"414.2362126"	"675.8042698"	"1244.900416"	"1841.602324"	"1486.89841"	"739.3104613"	"124.5400042"	"3090.828112"	"2296.572265"	"1677.258414"	"6514.725693"	"4083.164672"	"2420.004943"	"210.7889553"	"282.5901795"	"396.255533"	"1797.865863"
""	""	""	""	"TG(18:1/18:1/18:2)"	"900.8034058"	""	""	""	"636.778"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"109.4045324"	"196.2126604"	"120.2258103"	"122.9666473"	"989.1691039"	"1086.059936"	"6280.418347"	"5529.802661"	"8265.725701"	"4022.093501"	"8743.933017"	"6691.931223"	"554.7306846"	"73.91237403"	"409.6074433"	"149.1754718"	"3152.578646"	"2067.512067"	"6812.326072"	"1223.571629"	"1275.848713"	"405.0586642"	"1648.252768"	"1527.72362"	"2415.899561"	"6314.198941"	"6964.192475"	"5881.150078"	"2952.202237"	"414.0781589"	"12021.07587"	"9460.320669"	"6463.654628"	"26095.43629"	"15579.78487"	"12078.1961"	"783.6448647"	"1049.734015"	"1656.367662"	"7673.396992"
""	""	""	""	"TG(18:0/18:1/18:1)"	"904.8247324"	""	""	""	"653.369"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"35.27020185"	"50.34442322"	"34.92396042"	"32.72202502"	"193.9977693"	"195.4706223"	"756.2784194"	"700.44842"	"760.9892449"	"562.2627623"	"1020.76897"	"859.2857669"	"74.44094014"	"23.23088769"	"108.2467232"	"36.4142965"	"308.8518009"	"333.894721"	"791.6695225"	"190.7127974"	"238.7237683"	"73.31311376"	"234.1874694"	"237.8822906"	"300.7809817"	"658.4976042"	"841.7622712"	"750.5244328"	"383.3329909"	"70.82190884"	"1433.11159"	"1035.678619"	"796.3010894"	"3189.573515"	"1836.866792"	"1087.037556"	"126.0653272"	"174.6280158"	"244.2692981"	"984.7805072"
""	""	""	""	"TG(18:0/18:0/18:1)"	"906.8393852"	""	""	""	"670.41"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"13.7352221"	"21.51665201"	"16.07554498"	"14.6610808"	"52.75073741"	"47.49967876"	"133.5246259"	"119.2015532"	"133.8226215"	"107.8471196"	"172.2274163"	"163.4882843"	"21.94200798"	"11.45258597"	"38.09405105"	"14.22960501"	"67.40773924"	"85.45431103"	"137.6520295"	"49.03079361"	"65.78596476"	"20.96054292"	"46.77843233"	"54.50479452"	"51.67481069"	"132.8735416"	"137.1656273"	"133.4653512"	"78.79555045"	"21.50642857"	"231.9263185"	"166.9066677"	"136.1784963"	"541.6952735"	"293.1521599"	"180.5958239"	"29.66790486"	"43.19977622"	"57.96482339"	"197.9773208"
""	""	""	""	"TG(18:0/18:0/18:1)"	"906.8477694"	""	""	""	"685.952"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"22.00602705"	"25.55103669"	"22.98803193"	"21.39789496"	"50.0386548"	"42.64308236"	"80.56180018"	"59.5042078"	"78.84063504"	"70.52212714"	"87.22651011"	"97.7278891"	"22.92115201"	"21.37577196"	"96.36864334"	"21.20647589"	"43.85480324"	"66.26146536"	"83.8927081"	"49.78682957"	"58.16491134"	"26.09532602"	"39.7706114"	"49.79795964"	"35.78932267"	"95.82893691"	"67.67422475"	"79.74616529"	"59.83104404"	"23.54574088"	"122.4314359"	"86.5979149"	"78.79712709"	"321.0982356"	"206.9171876"	"111.3431447"	"34.53438963"	"42.95692326"	"50.15227489"	"115.9526025"
""	""	""	""	"TG(18:0/18:0/18:0)"	"908.8562477"	""	""	""	"685.4935"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"9.253771178"	"12.06737674"	"11.07289453"	"12.96089765"	"22.03162248"	"16.17414074"	"23.97541001"	"18.91340912"	"26.95088222"	"26.77366349"	"27.03189231"	"32.32988228"	"10.07252059"	"10.36120256"	"17.42058444"	"10.19314978"	"17.67791736"	"27.33757992"	"26.47299751"	"20.9687765"	"23.04801431"	"12.04703971"	"15.75103925"	"20.25260626"	"13.98504832"	"31.70206639"	"20.8059982"	"25.74913316"	"22.99162571"	"14.23740058"	"41.48081532"	"28.91391331"	"27.23257245"	"106.0283175"	"70.23533276"	"37.39909369"	"16.16170766"	"17.79418179"	"19.72966273"	"37.26954747"
""	""	""	""	"TG(18:0/18:0/18:0)"	"908.8621049"	""	""	""	"649.599"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"6.648069258"	"13.48732782"	"15.73103044"	"11.1861857"	"16.90644963"	"16.23105508"	"68.29478684"	"12.49599649"	"21.39800485"	"50.33069063"	"50.23015"	"22.17290512"	"9.654762366"	"20.79594142"	"34.59654003"	"11.4077019"	"14.38708974"	"19.87813786"	"19.54664183"	"18.02471772"	"18.75677388"	"11.7139655"	"22.69823887"	"20.34847629"	"12.44888731"	"26.61438989"	"37.20768892"	"21.82129929"	"20.82287572"	"9.969032513"	"39.6054342"	"19.31573446"	"30.36625252"	"46.67572193"	"135.5355116"	"31.17537934"	"14.75534187"	"15.32492621"	"13.79226317"	"24.32615291"
""	""	""	""	"TG(18:0/18:0/18:0)"	"908.8553556"	""	""	""	"669.815"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"5.012339374"	"5.809515936"	"5.916615867"	"7.34528534"	"10.59349271"	"11.52205075"	"16.66712758"	"11.55507175"	"13.98381005"	"14.19686167"	"14.92872612"	"23.12933446"	"5.806968044"	"4.916531595"	"8.418898739"	"7.103424413"	"9.885293361"	"14.42991785"	"15.7588071"	"9.762782347"	"12.5406617"	"7.763504924"	"9.727685924"	"12.32019017"	"8.457511138"	"17.16149942"	"11.76219707"	"14.52300213"	"12.15987952"	"5.974404282"	"24.76765415"	"18.56558325"	"14.23987745"	"63.37972166"	"32.6925014"	"21.27403561"	"7.15878123"	"8.31373432"	"9.654562033"	"22.9841808"
""	""	""	""	"TG(18:0/18:0/18:0)"	"908.8630773"	""	""	""	"700.804"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"38.43348491"	"43.05020638"	"54.04140515"	"50.45728254"	"87.67462448"	"74.96316623"	"95.53645088"	"59.36556309"	"90.66919372"	"96.05926424"	"76.08216197"	"109.0522665"	"39.65588734"	"39.30438539"	"70.13949597"	"46.96465896"	"62.49345279"	"91.3518585"	"89.76341404"	"69.07132141"	"84.98117219"	"56.72335183"	"53.92488025"	"83.30383376"	"49.07756132"	"119.1627287"	"62.39729695"	"88.64841879"	"82.69106411"	"49.6975739"	"141.0282024"	"97.97609528"	"85.34268311"	"320.5102532"	"231.4059384"	"141.2507018"	"52.09864374"	"66.14196241"	"65.83620137"	"135.8474675"
""	""	""	""	"TG(18:0/18:0/18:0)"	"908.8657737"	""	""	""	"749.573"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"6.655806606"	"7.58974701"	"8.631738659"	"9.594199537"	"4.780916863"	"10.14694265"	"7.416450862"	"3.466554525"	"12.65410285"	"12.44426795"	"17.8435779"	"13.45753414"	"2.622266007"	"6.496716671"	"30.10222894"	"11.8457945"	"8.217352496"	"13.66560422"	"10.2331947"	"6.170602747"	"12.86782361"	"8.799244516"	"7.552953267"	"26.35830981"	"6.754326517"	"13.52543372"	"3.619553899"	"6.496997852"	"11.50502278"	"7.094966692"	"12.96592427"	"9.720104835"	"9.302003697"	"47.21214625"	"24.15317215"	"40.80912429"	"9.062673596"	"7.392700286"	"9.113122528"	"50.87921756"
""	""	""	""	"TG(16:1/20:2/20:2)"	"926.813101"	""	""	""	"619.163"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"9.314686436"	"14.53921264"	"13.34864461"	"16.24219049"	"34.16556143"	"39.38190617"	"119.6850368"	"86.40022236"	"109.8115542"	"99.05476574"	"121.2603398"	"137.0095732"	"22.80387997"	"9.697199487"	"22.95483081"	"11.40304921"	"59.6528295"	"62.89867903"	"120.3119859"	"40.78327788"	"43.78458791"	"25.77965571"	"50.48947718"	"57.21714673"	"51.98020626"	"109.9019102"	"106.2313372"	"102.4366167"	"71.99795383"	"23.26972345"	"191.4705686"	"143.0990019"	"99.15226205"	"422.0719812"	"254.4803241"	"166.3168072"	"30.4156806"	"39.73963962"	"52.47251604"	"145.312864"
""	""	""	""	"TG(18:2/18:2/20:0)"	"928.8237722"	""	""	""	"618.942"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"5.024233091"	"6.604948974"	"6.845079578"	"7.723788863"	"13.35364241"	"12.58487484"	"33.17232534"	"26.52809629"	"37.75083385"	"33.56806196"	"32.09559048"	"37.97540391"	"7.680089249"	"4.376596489"	"9.996301456"	"6.196151945"	"18.80682441"	"25.76671764"	"40.30971335"	"14.85302867"	"14.13241817"	"9.209249471"	"13.41487939"	"18.3966528"	"18.742122"	"35.87368205"	"30.48175204"	"31.24511359"	"24.90913365"	"8.329683236"	"63.921432"	"44.33474657"	"32.83730133"	"139.7875424"	"84.11374691"	"48.52230094"	"11.31459648"	"14.65326676"	"18.43669793"	"46.19109434"
""	""	""	""	"TG(18:2/18:2/20:0)"	"928.8319938"	""	""	""	"656.6295"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"25.4626825"	"34.24937092"	"13.85595029"	"14.46317668"	"42.72898441"	"43.72142918"	"143.7231884"	"119.3048477"	"149.3072241"	"110.7456053"	"202.311518"	"163.3784495"	"19.60809983"	"7.802083744"	"33.86351663"	"12.51429778"	"68.67458802"	"81.46846827"	"149.2085715"	"46.65497439"	"52.09093837"	"21.07222127"	"48.98402048"	"53.94559331"	"59.26099863"	"138.8383461"	"159.4774387"	"233.3944225"	"85.3398624"	"19.51215478"	"263.1776665"	"368.6548823"	"146.7949553"	"559.8892791"	"335.0416157"	"204.9314081"	"29.4185386"	"41.05537926"	"58.3912024"	"198.8039568"
""	""	""	""	"TG(18:1/18:2/20:1)"	"928.8290599"	""	""	""	"637.216"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"6.567463347"	"10.05389009"	"9.839474818"	"9.65373735"	"32.19767438"	"29.64282927"	"80.41523694"	"55.30160664"	"78.7132047"	"75.82673113"	"89.65963467"	"98.13360914"	"13.44542088"	"6.316935024"	"16.02485926"	"7.441318012"	"39.8420182"	"49.69317709"	"80.72532682"	"35.09345737"	"32.12596342"	"18.59864125"	"33.58091504"	"40.64337925"	"41.07782409"	"84.46637649"	"64.33139238"	"65.34441333"	"56.84683075"	"13.93610325"	"140.2804875"	"101.7391788"	"69.01254613"	"323.8398372"	"171.4066631"	"119.5530903"	"22.57210536"	"26.84003212"	"38.79493614"	"112.2830278"
""	""	""	""	"TG(18:1/18:1/20:1)"	"930.8418554"	""	""	""	"654.133"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"9.540397914"	"10.71189958"	"11.25802027"	"9.263655693"	"31.05212509"	"27.54017353"	"79.05495608"	"62.94728756"	"78.42005694"	"62.27434464"	"87.41814467"	"88.96062694"	"15.3462509"	"7.127583404"	"16.8460694"	"9.091461116"	"38.34032395"	"50.65529106"	"79.31572655"	"32.97708959"	"34.627031"	"15.59576712"	"31.35767696"	"35.9740439"	"32.39596862"	"76.91017195"	"67.88123045"	"70.56708144"	"47.15164807"	"15.63994583"	"139.8899822"	"105.3113227"	"66.50606629"	"286.7458266"	"171.9642403"	"107.7916046"	"21.11044913"	"26.29938243"	"34.5381984"	"107.0424787"
""	""	""	""	"TG(18:1/18:1/20:1)"	"930.8422325"	""	""	""	"636.4765"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"6.733173234"	"7.12867403"	"9.342026661"	"6.095802137"	"11.21301441"	"12.3247452"	"22.47573069"	"19.89907012"	"28.05165407"	"21.64731673"	"26.79637114"	"29.49954139"	"8.344379157"	"6.809667408"	"11.0364054"	"5.656523232"	"16.11030542"	"19.72304434"	"24.01573175"	"10.75545468"	"14.08556873"	"8.884117405"	"10.81348463"	"18.07757469"	"12.29109371"	"27.90199052"	"22.20431943"	"25.74167617"	"14.50807193"	"9.840371213"	"52.9407882"	"36.80248973"	"19.99453861"	"139.3097906"	"58.63393807"	"21.3485828"	"12.00443989"	"10.50978931"	"13.40934994"	"41.31083902"
""	""	""	""	"TG(18:1/18:1/20:1)"	"930.847247"	""	""	""	"671.493"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"12.51044096"	"17.28377144"	"14.93330025"	"10.74517713"	"40.68962613"	"37.88601385"	"98.22534565"	"85.21079502"	"98.17510083"	"81.6912754"	"136.8109601"	"120.6162845"	"19.00061436"	"9.572455422"	"33.80173954"	"10.85983672"	"46.39984758"	"60.31136481"	"106.7168443"	"44.02311003"	"44.3524451"	"20.85124503"	"37.29168137"	"42.35659471"	"40.32594441"	"112.5338086"	"98.72408757"	"107.714457"	"57.59571556"	"17.28215511"	"171.9539383"	"139.9961453"	"98.95510261"	"405.5396531"	"212.6696837"	"133.3998439"	"51.44373915"	"33.18935876"	"83.62581175"	"141.9826255"
""	""	""	""	"TG(18:1/18:1/20:0)"	"932.8629659"	""	""	""	"687.7785"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"16.66424452"	"18.92534771"	"28.37975298"	"18.50177937"	"74.4936077"	"62.5325311"	"92.72422994"	"78.20002744"	"94.65152094"	"85.94680205"	"104.0651056"	"113.9094981"	"19.20847987"	"12.88862138"	"51.93090674"	"27.33935824"	"46.17390934"	"95.90666522"	"130.2834053"	"67.67298496"	"56.06357963"	"21.97909873"	"38.89131108"	"41.93848091"	"36.10342863"	"111.7646489"	"98.47248042"	"106.7334465"	"57.51622789"	"17.65233361"	"147.4700829"	"108.6946599"	"97.47392735"	"361.4171743"	"219.8006944"	"128.6024857"	"29.86733386"	"38.69597147"	"45.94100239"	"153.4075132"
""	""	""	""	"TG(16:0/18:2/22:0)"	"932.856261"	""	""	""	"671.3035"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"6.033700324"	"6.908307314"	"39.88809737"	"43.37562307"	"48.21856785"	"45.64463314"	"33.59762389"	"26.26707221"	"30.26603083"	"29.60623057"	"40.88158405"	"40.12663505"	"6.453941505"	"28.89101914"	"41.37738114"	"32.39019642"	"18.20154463"	"61.0094268"	"60.80106153"	"44.11644652"	"17.42486918"	"40.20822756"	"15.90784702"	"16.9363292"	"15.49361798"	"34.67441711"	"31.48900501"	"32.15857624"	"56.22623307"	"35.77974036"	"55.23531135"	"42.41118993"	"32.56605944"	"127.623832"	"66.52928994"	"47.9080946"	"9.034350365"	"14.16188578"	"16.7474836"	"48.23765476"
